0.01189422,0.05208294
-0.20835698,0.02578092
-0.19153125,-0.15954376
0.01222601,-0.27581843
0.16186268,-0.13157807
0.01055244,0.12953899
-0.26562887,0.10913062
-0.25941540,-0.19057180
0.06658456,-0.33982644
0.26632721,-0.05713456
-0.04266829,0.22409037
-0.34130122,0.10225406
-0.23804064,-0.23426180
0.14240309,-0.35552193
0.31490115,-0.06010933
-0.01547398,0.18630947
-0.28550138,0.13479377
-0.24821350,-0.19064171
0.11367053,-0.29155625
0.25928698,-0.05996030
0.00219784,0.20774190
-0.28711010,0.08465512
-0.17773452,-0.15500114
0.09852506,-0.24505619
0.22577705,-0.07297962
0.03595440,0.13345858
-0.19270453,0.09027554
-0.15835334,-0.05388621
0.00504325,-0.17879629
0.16407117,-0.06140480
0.04059711,0.16581472
-0.20675465,0.15773373
-0.21034063,-0.10793295
0.08607789,-0.23069478
0.25484795,-0.02834814
0.02948800,0.27891320
-0.30180113,0.15216967
-0.19184610,-0.09702827
0.09617187,-0.26681343
0.32456390,-0.01970874
0.04441683,0.24698717
-0.25226404,0.14860447
-0.16633515,-0.12302111
0.15070497,-0.21575881
0.28647816,0.02538956
0.01172638,0.18263755
-0.17098963,0.06601547
-0.05256529,-0.12277953
0.17871283,-0.13583515
0.21151751,0.08384603
-0.03797203,0.17793499
-0.15089033,0.03125791
0.00779940,-0.09718630
0.17268726,-0.07587584
0.16015379,0.16885129
-0.11445437,0.21669375
-0.17839229,-0.01148510
0.07646107,-0.19525117
0.32155586,-0.06882885
0.18108141,0.25492789
-0.18564084,0.26351093
-0.21407486,-0.02410820
0.11036420,-0.22126434
0.38036849,-0.04050902
0.17113954,0.39198199
-0.30655758,0.32262819
-0.26540650,-0.12928821
0.26017031,-0.34244424
0.57612479,0.04833910
0.09730300,0.52307652
-0.41923874,0.38846455
-0.32249106,-0.16813080
0.33054571,-0.37997107
0.65772011,0.11508085
0.04475507,0.58992919
-0.46859414,0.31065135
-0.22957213,-0.26244775
0.48660982,-0.29388918
0.56812724,0.37476386
-0.21950861,0.69837100
-0.56739230,0.20358979
-0.10144790,-0.39150542
0.70281803,-0.32221095
0.64206592,0.47919717
-0.30084333,0.77426150
-0.62353837,0.17491983
-0.05358592,-0.47229241
0.85363476,-0.29651211
0.63686354,0.62574183
-0.42098736,0.88501539
-0.70839469,0.07436564
0.08116323,-0.58400882
1.06335388,-0.26908597
0.63169456,0.78427036
-0.54243988,1.00451021
-0.79605922,0.02999731
0.15239073,-0.69460380
1.27878133,-0.22634415
0.60544059,1.06028626
-0.73980729,1.07331306
-0.85002982,-0.11076090
0.35856420,-0.79566646
1.49004311,-0.10305573
0.47168769,1.27940178
-0.88288691,1.10791760
-0.87531191,-0.21605582
0.53086042,-0.88955808
1.69404053,-0.09520280
0.49265691,1.35819484
-0.91973649,1.10427810
-0.86564075,-0.23370012
0.58147328,-0.87819239
1.70836760,0.07879814
0.29304583,1.50433654
-1.01001463,1.02763687
-0.80615282,-0.33143028
0.75876306,-0.88206142
1.75251624,0.23421496
0.13084914,1.65292768
-1.09290888,0.95328761
-0.74374278,-0.45483568
0.98762285,-0.89081364
1.80642809,0.39016041
-0.01976359,1.76153385
-1.15114724,0.91768306
-0.70778811,-0.52051474
1.12824324,-0.91876599
1.89440372,0.48133028
-0.09289591,1.97582161
-1.24448825,0.94019232
-0.72177955,-0.59694206
1.29142544,-0.93672288
1.96467354,0.52731614
-0.11995918,1.96151155
-1.23580645,0.95463063
-0.72187499,-0.59226429
1.31282438,-0.99233798
2.10519016,0.55132463
-0.12057297,1.99072215
-1.24263679,0.91604754
-0.67873112,-0.61671228
1.38834230,-0.92363484
2.00954045,0.83717448
-0.37327306,2.35194926
-1.39135099,0.92608830
-0.68648008,-0.74225102
1.65562114,-0.98653924
2.16798706,0.97466529
-0.46129057,2.38452207
-1.40576154,0.79880472
-0.56136815,-0.83469142
1.87158338,-0.96890977
2.17090825,1.12012775
-0.55896722,2.47357105
-1.43832625,0.76981660
-0.52345185,-0.86585548
1.96863423,-0.93385066
2.13823724,1.28538971
-0.66456957,2.62449972
-1.48772632,0.79198783
-0.53546732,-0.90064960
2.07415499,-0.94856774
2.20184832,1.34332660
-0.68830514,2.72392377
-1.51305039,0.80932998
-0.54135166,-0.89821193
2.10417174,-0.99102006
2.31994070,1.22562113
-0.59429022,2.74960955
-1.50796066,0.91267303
-0.62551157,-0.86036532
2.05980092,-1.06756192
2.50846908,1.21296149
